"Applied filters:
casden is before 01 January 2023";
;
Cesta;Počet cest
C Vltavská → C Vyšehrad;121 385
C Roztyly → C Hlavní nádraží;121 137
C Hlavní nádraží → B Černý Most;120 718
A Petřiny → A Staroměstská;120 352
A Nádraží Veleslavín → A Skalka;120 344
B Kolbenova → B Vysočanská;120 266
A Strašnická → A Nádraží Veleslavín;120 194
A Malostranská → A Skalka;119 851
B Palmovka → B Zličín;119 734
C Letňany → C Střížkov;119 364
A Bořislavka → A Želivského;119 115
B Národní třída → B Karlovo náměstí;119 107
A Náměstí Míru → A Jiřího z Poděbrad;118 270
A Hradčanská → A Dejvická;118 072
A Staroměstská → A Petřiny;117 993
B Rajská zahrada → B Karlovo náměstí;117 651
B Zličín → B Palmovka;116 902
A Malostranská → A Želivského;116 467
B Hloubětín → B Florenc;115 217
B Náměstí Republiky → B Jinonice;115 157
A Nádraží Veleslavín → A Flora;115 041
B Národní třída → B Můstek;114 961
C Roztyly → C Pankrác;114 946
A Hradčanská → A Bořislavka;114 593
C Pankrác → C Letňany;114 324
B Luka → B Lužiny;114 179
C Muzeum → C Prosek;113 933
C Prosek → C Muzeum;113 515
A Malostranská → A Bořislavka;112 950
C Hlavní nádraží → C Prosek;112 724
C Opatov → C Vltavská;112 533
A Jiřího z Poděbrad → A Skalka;112 319
C Roztyly → C Florenc;111 836
A Nádraží Veleslavín → A Jiřího z Poděbrad;111 680
C Pankrác → C Roztyly;111 536
C Nádraží Holešovice → C Pražského povstání;111 220
C Kobylisy → A Dejvická;110 935
A Skalka → B Anděl;110 706
B Národní třída → B Luka;110 411
C Hlavní nádraží → C Roztyly;110 401
C Florenc → C Roztyly;110 274
B Nové Butovice → B Jinonice;110 262
B Luka → B Můstek;109 888
B Hůrka → B Lužiny;109 887
B Hůrka → B Národní třída;109 792
A Můstek → A Nemocnice Motol;109 719
B Rajská zahrada → B Národní třída;109 571
A Želivského → A Náměstí Míru;109 398
C Ládví → C Pankrác;109 309
B Náměstí Republiky → C Kobylisy;109 236
C Prosek → C Hlavní nádraží;108 849
B Národní třída → B Rajská zahrada;108 655
C Letňany → C Kačerov;108 544
A Petřiny → A Muzeum;108 048
A Strašnická → A Náměstí Míru;108 018
A Jiřího z Poděbrad → A Malostranská;107 896
B Lužiny → B Národní třída;107 803
B Karlovo náměstí → B Hloubětín;107 673
B Anděl → C Ládví;107 094
C Háje → C Nádraží Holešovice;107 072
B Českomoravská → B Rajská zahrada;106 855
A Nemocnice Motol → A Staroměstská;106 819
B Smíchovské nádraží → C Kobylisy;106 793
B Anděl → C Nádraží Holešovice;106 550
A Dejvická → C Kobylisy;106 148
C Kačerov → C Letňany;105 951
B Anděl → A Dejvická;105 839
C Nádraží Holešovice → C Vyšehrad;105 374
A Náměstí Míru → A Malostranská;105 142
A Malostranská → A Strašnická;105 017
B Anděl → C Hlavní nádraží;104 661
B Můstek → B Stodůlky;104 630
B Černý Most → C I. P. Pavlova;104 607
B Můstek → B Národní třída;104 577
B Stodůlky → B Lužiny;104 538
B Florenc → B Hloubětín;104 501
C Vltavská → C Opatov;104 023
B Národní třída → B Hůrka;103 927
C Prosek → C Střížkov;103 682
B Národní třída → B Lužiny;103 646
B Nové Butovice → B Luka;103 034
B Jinonice → B Smíchovské nádraží;102 645
A Dejvická → B Karlovo náměstí;102 619
C Budějovická → A Hradčanská;102 400
C Kobylisy → B Národní třída;102 067
A Skalka → A Nemocnice Motol;101 824
B Invalidovna → B Černý Most;101 715
B Nové Butovice → B Lužiny;101 657
C Pražského povstání → C Nádraží Holešovice;101 358
C Pankrác → A Dejvická;101 292
B Radlická → B Anděl;101 021
B Hůrka → B Luka;100 563
C Vyšehrad → C Opatov;100 553
A Muzeum → A Petřiny;100 172
B Zličín → B Radlická;100 004
C Vyšehrad → C Vltavská;99 550
B Černý Most → B Invalidovna;99 422
B Lužiny → B Stodůlky;99 366
B Křižíkova → B Palmovka;98 993
B Černý Most → C Budějovická;98 352
A Flora → A Bořislavka;98 009
C Pražského povstání → A Dejvická;97 877
C Budějovická → B Černý Most;97 817
B Hloubětín → B Karlovo náměstí;97 634
B Stodůlky → B Národní třída;97 608
A Nádraží Veleslavín → C Hlavní nádraží;97 435
C Budějovická → A Nádraží Veleslavín;97 412
A Hradčanská → C Hlavní nádraží;97 256
A Muzeum → A Náměstí Míru;97 078
C Nádraží Holešovice → C Háje;97 013
C Háje → C Kobylisy;96 834
C Pankrác → C Ládví;96 736
A Nádraží Veleslavín → A Strašnická;96 614
A Flora → A Jiřího z Poděbrad;96 498
A Malostranská → A Flora;96 145
A Flora → A Náměstí Míru;95 411
C Hlavní nádraží → A Staroměstská;95 142
A Dejvická → B Náměstí Republiky;94 985
A Nemocnice Motol → A Skalka;94 526
B Vysočanská → B Invalidovna;94 398
C Ládví → C Kačerov;94 321
B Stodůlky → B Hůrka;93 956
B Lužiny → B Nové Butovice;93 739
A Hradčanská → A Malostranská;93 447
B Hůrka → B Nové Butovice;93 427
B Křižíkova → B Českomoravská;93 347
C Opatov → C Kobylisy;93 004
B Hloubětín → B Národní třída;92 649
C Kobylisy → B Smíchovské nádraží;92 642
B Českomoravská → B Křižíkova;92 484
C Střížkov → C Prosek;92 286
B Karlovo náměstí → A Dejvická;91 810
A Bořislavka → A Jiřího z Poděbrad;91 636
B Rajská zahrada → B Českomoravská;91 266
B Smíchovské nádraží → B Invalidovna;91 149
B Stodůlky → B Nové Butovice;91 121
A Dejvická → C Pražského povstání;90 952
A Náměstí Míru → A Petřiny;90 944
A Jiřího z Poděbrad → A Želivského;90 580
C Kobylisy → C Háje;90 541
C Letňany → C Vyšehrad;90 392
B Můstek → B Jinonice;90 200
C Hlavní nádraží → A Malostranská;90 101
C Opatov → C Nádraží Holešovice;89 974
A Staroměstská → A Nemocnice Motol;89 587
B Luka → B Národní třída;89 510
B Karlovo náměstí → B Invalidovna;88 562
A Nádraží Veleslavín → C Budějovická;88 249
A Jiřího z Poděbrad → A Strašnická;88 081
B Nové Butovice → B Stodůlky;87 577
B Nové Butovice → B Hůrka;87 439
C Letňany → A Dejvická;87 199
B Náměstí Republiky → B Radlická;86 769
A Malostranská → A Hradčanská;86 690
A Můstek → C Chodov;86 598
C Nádraží Holešovice → C Opatov;85 984
C Kobylisy → C Opatov;85 698
B Lužiny → B Florenc;85 695
A Hradčanská → C Budějovická;85 518
C Kobylisy → A Nádraží Veleslavín;85 127
C Roztyly → C Pražského povstání;84 799
B Zličín → B Černý Most;84 610
C Střížkov → C Budějovická;84 389
B Křižíkova → B Florenc;84 355
B Anděl → A Skalka;84 296
A Staroměstská → C Hlavní nádraží;84 251
C I. P. Pavlova → B Černý Most;84 074
A Bořislavka → A Skalka;83 926
A Bořislavka → A Flora;83 715
B Invalidovna → B Vysočanská;83 552
C Vyšehrad → C Nádraží Holešovice;83 309
C Budějovická → C Střížkov;83 308
B Národní třída → C Kobylisy;83 239
A Jiřího z Poděbrad → A Nádraží Veleslavín;83 216
C Pražského povstání → C Roztyly;82 831
C Kačerov → C Ládví;82 767
B Invalidovna → B Náměstí Republiky;82 756
A Strašnická → A Želivského;82 745
A Nemocnice Motol → A Muzeum;82 505
B Nové Butovice → B Vysočanská;82 287
B Národní třída → B Hloubětín;82 179
B Luka → B Hůrka;82 128
C Letňany → C Pražského povstání;82 123
C Kobylisy → B Karlovo náměstí;81 997
B Černý Most → C Pankrác;81 856
B Náměstí Republiky → B Invalidovna;81 274
B Černý Most → B Zličín;80 968
B Národní třída → B Stodůlky;80 928
B Hůrka → B Stodůlky;80 301
C Kobylisy → A Želivského;80 097
B Nové Butovice → B Černý Most;80 042
C Háje → A Dejvická;79 821
B Národní třída → B Jinonice;79 635
A Želivského → A Bořislavka;79 586
A Dejvická → C Letňany;79 369
B Jinonice → B Anděl;79 366
B Vysočanská → B Kolbenova;79 088
B Palmovka → B Invalidovna;78 669
B Černý Most → A Hradčanská;78 198
A Malostranská → A Náměstí Míru;77 913
C Hlavní nádraží → A Jiřího z Poděbrad;77 895
C Letňany → B Anděl;77 634
A Bořislavka → A Strašnická;76 928
C Budějovická → A Můstek;76 856
C Budějovická → A Staroměstská;76 768
C Kačerov → A Nádraží Veleslavín;76 750
A Nádraží Veleslavín → C Kobylisy;76 745
B Černý Most → B Nové Butovice;76 594
A Petřiny → A Náměstí Míru;76 575
A Želivského → B Anděl;76 474
A Strašnická → B Anděl;76 361
A Malostranská → C Hlavní nádraží;76 155
B Florenc → B Luka;75 976
B Palmovka → C Hlavní nádraží;75 456
A Hradčanská → B Černý Most;75 254
A Petřiny → A Želivského;75 201
C Pražského povstání → C Letňany;75 059
C Pankrác → B Černý Most;75 018
A Nádraží Veleslavín → B Anděl;74 989
B Smíchovské nádraží → B Rajská zahrada;74 850
A Malostranská → A Staroměstská;74 763
B Hloubětín → B Českomoravská;74 694
B Stodůlky → B Florenc;74 638
C Letňany → C Chodov;74 588
B Invalidovna → B Můstek;74 562
A Dejvická → C Vyšehrad;74 556
C Ládví → C Pražského povstání;74 413
A Náměstí Míru → A Nemocnice Motol;74 280
B Radlická → B Karlovo náměstí;74 266
C Prosek → C Budějovická;73 907
C Roztyly → C Vyšehrad;73 817
C Vyšehrad → C Letňany;73 690
B Zličín → B Jinonice;73 638
B Radlická → B Náměstí Republiky;73 351
A Hradčanská → A Petřiny;73 346
A Nemocnice Motol → A Želivského;73 296
C Střížkov → C Pankrác;73 113
B Hůrka → B Florenc;73 080
B Smíchovské nádraží → A Želivského;72 989
B Invalidovna → B Karlovo náměstí;72 938
B Náměstí Republiky → A Dejvická;72 918
A Strašnická → C Hlavní nádraží;72 887
A Staroměstská → C Chodov;72 867
B Můstek → B Invalidovna;72 721
A Můstek → C Budějovická;72 693
B Luka → B Nové Butovice;72 594
B Jinonice → B Karlovo náměstí;72 491
C Chodov → C Letňany;72 176
C Chodov → A Můstek;72 040
B Zličín → B Vysočanská;71 978
B Rajská zahrada → B Křižíkova;71 878
B Vysočanská → B Zličín;71 788
C Kačerov → A Hradčanská;71 654
B Karlovo náměstí → C Kobylisy;71 640
A Nemocnice Motol → A Strašnická;71 490
C Střížkov → B Anděl;71 315
B Vysočanská → B Nové Butovice;71 248
A Malostranská → A Petřiny;71 168
B Černý Most → C Muzeum;70 989
B Anděl → C Letňany;70 962
B Křižíkova → B Rajská zahrada;70 921
C Pankrác → A Nádraží Veleslavín;70 899
C Pankrác → C Střížkov;70 861
B Florenc → B Křižíkova;70 839
C I. P. Pavlova → A Dejvická;70 565
A Nádraží Veleslavín → B Náměstí Republiky;70 486
A Dejvická → C Háje;70 022
A Strašnická → A Nemocnice Motol;69 939
A Želivského → C Kobylisy;69 575
C Ládví → C Vyšehrad;69 458
A Flora → A Nemocnice Motol;69 326
B Florenc → B Lužiny;69 290
A Staroměstská → A Malostranská;69 129
B Nové Butovice → B Křižíkova;69 126
B Českomoravská → B Hloubětín;69 071
C Chodov → A Staroměstská;68 877
A Náměstí Míru → B Náměstí Republiky;68 712
A Flora → C Kobylisy;68 708
A Můstek → C I. P. Pavlova;68 503
A Skalka → A Petřiny;68 426
A Skalka → A Bořislavka;68 403
A Petřiny → A Hradčanská;68 230
A Nádraží Veleslavín → C Pankrác;68 019
B Luka → B Florenc;68 019
B Smíchovské nádraží → C Nádraží Holešovice;67 956
B Palmovka → B Stodůlky;67 930
C Hlavní nádraží → A Strašnická;67 854
C Hlavní nádraží → A Želivského;67 767
A Jiřího z Poděbrad → B Anděl;67 759
A Flora → A Petřiny;67 642
A Želivského → C Hlavní nádraží;67 532
A Želivského → A Strašnická;67 511
A Staroměstská → C Budějovická;67 462
B Náměstí Republiky → C Chodov;67 449
B Kolbenova → B Náměstí Republiky;67 055
B Stodůlky → B Palmovka;66 952
A Muzeum → A Nemocnice Motol;66 941
B Invalidovna → B Národní třída;66 824
B Hloubětín → B Křižíkova;66 428
B Smíchovské nádraží → A Strašnická;66 357
B Invalidovna → B Smíchovské nádraží;66 324
B Smíchovské nádraží → A Jiřího z Poděbrad;66 211
A Bořislavka → B Anděl;66 141
C Vltavská → B Anděl;66 091
B Anděl → A Jiřího z Poděbrad;65 953
A Želivského → A Nemocnice Motol;65 828
A Bořislavka → C Budějovická;65 816
A Želivského → A Petřiny;65 506
B Palmovka → A Dejvická;65 447
C Budějovická → C Prosek;65 270
C Opatov → A Dejvická;65 270
A Nádraží Veleslavín → C Kačerov;65 240
B Černý Most → A Nádraží Veleslavín;65 214
A Dejvická → B Palmovka;65 115
A Náměstí Míru → B Černý Most;65 110
A Hradčanská → C Kačerov;65 015
B Anděl → A Želivského;64 989
A Strašnická → C Florenc;64 655
B Anděl → A Nádraží Veleslavín;64 499
B Smíchovské nádraží → B Hloubětín;64 489
A Petřiny → A Malostranská;64 375
C Hlavní nádraží → B Palmovka;64 333
B Nové Butovice → C Kobylisy;64 235
C Ládví → A Dejvická;64 129
A Nádraží Veleslavín → C I. P. Pavlova;64 113
A Nemocnice Motol → A Náměstí Míru;64 072
B Zličín → B Českomoravská;64 024
B Invalidovna → B Palmovka;63 994
B Můstek → B Radlická;63 967
C Hlavní nádraží → A Můstek;63 842
C Ládví → B Náměstí Republiky;63 727
C Pražského povstání → C Ládví;63 721
B Palmovka → C Budějovická;63 569
C Budějovická → B Českomoravská;63 533
B Zličín → B Křižíkova;63 466
A Skalka → C Hlavní nádraží;63 461
B Palmovka → B Luka;63 409
A Jiřího z Poděbrad → A Flora;63 395
C Vyšehrad → A Dejvická;63 303
C Muzeum → B Černý Most;63 298
B Anděl → A Strašnická;63 229
B Náměstí Republiky → A Nádraží Veleslavín;62 991
B Náměstí Republiky → C Budějovická;62 778
C Ládví → C Chodov;62 760
C Kobylisy → A Strašnická;62 754
B Kolbenova → B Palmovka;62 579
C Budějovická → B Náměstí Republiky;62 287
C Kobylisy → B Můstek;62 282
A Můstek → C Hlavní nádraží;62 274
C Kobylisy → A Jiřího z Poděbrad;62 236
A Hradčanská → C Pankrác;62 116
A Skalka → B Náměstí Republiky;62 067
B Rajská zahrada → B Smíchovské nádraží;61 959
A Můstek → C Kačerov;61 897
C Pankrác → A Hradčanská;61 835
B Národní třída → B Invalidovna;61 652
A Bořislavka → C Hlavní nádraží;61 604
C Chodov → A Hradčanská;61 482
B Anděl → C Střížkov;61 295
C Budějovická → A Malostranská;61 179
B Smíchovské nádraží → C Hlavní nádraží;61 070
B Stodůlky → B Radlická;60 958
A Jiřího z Poděbrad → A Bořislavka;60 879
C Pražského povstání → A Nádraží Veleslavín;60 588
A Petřiny → A Skalka;60 571
C Kačerov → A Můstek;60 500
C Kobylisy → B Nové Butovice;60 440
B Florenc → B Hůrka;60 364
A Dejvická → B Českomoravská;60 285
A Nádraží Veleslavín → C Pražského povstání;60 268
B Nové Butovice → B Českomoravská;60 082
C Budějovická → A Jiřího z Poděbrad;59 745
A Strašnická → A Bořislavka;59 650
B Lužiny → B Radlická;59 616
B Florenc → B Stodůlky;59 558
C Florenc → A Strašnická;59 554
B Hůrka → B Radlická;59 527
C Vltavská → C Roztyly;59 449
A Hradčanská → C I. P. Pavlova;59 443
B Náměstí Republiky → A Náměstí Míru;59 365
C Nádraží Holešovice → B Smíchovské nádraží;59 214
C Roztyly → C Vltavská;59 168
A Flora → C Hlavní nádraží;59 090
B Florenc → B Jinonice;59 020
B Černý Most → A Náměstí Míru;58 940
C Budějovická → B Palmovka;58 855
B Náměstí Republiky → C Ládví;58 507
C Hlavní nádraží → B Smíchovské nádraží;58 475
A Flora → B Anděl;58 411
B Náměstí Republiky → A Jiřího z Poděbrad;58 375
C Nádraží Holešovice → B Černý Most;58 249
A Nemocnice Motol → A Jiřího z Poděbrad;58 172
B Křižíkova → B Nové Butovice;58 135
B Černý Most → C Kačerov;58 043
C Prosek → C Pankrác;58 000
B Českomoravská → B Zličín;57 923
C Chodov → C Ládví;57 900
A Můstek → C Pankrác;57 839
C Roztyly → C Kobylisy;57 826
A Muzeum → B Anděl;57 690
B Kolbenova → B Anděl;57 662
B Českomoravská → C Budějovická;57 638
C Kačerov → B Černý Most;57 514
C Ládví → B Národní třída;57 471
A Strašnická → A Petřiny;57 416
B Hloubětín → B Smíchovské nádraží;57 342
C Střížkov → C Kačerov;57 312
C Hlavní nádraží → A Bořislavka;57 275
A Strašnická → C Kobylisy;57 215
A Hradčanská → C Chodov;57 151
A Petřiny → A Jiřího z Poděbrad;56 999
B Anděl → A Muzeum;56 922
B Jinonice → B Náměstí Republiky;56 853
C Kačerov → C Střížkov;56 769
C Kačerov → A Staroměstská;56 679
B Radlická → B Nové Butovice;56 486
A Hradčanská → B Anděl;56 470
C Vyšehrad → C Roztyly;56 418
A Nádraží Veleslavín → B Černý Most;56 408
B Lužiny → B Palmovka;56 394
A Dejvická → C Opatov;56 392
A Flora → C Budějovická;56 352
B Smíchovské nádraží → A Skalka;56 340
B Kolbenova → B Hloubětín;56 333
B Invalidovna → B Florenc;56 226
A Želivského → B Smíchovské nádraží;56 176
A Dejvická → C Ládví;56 127
A Skalka → C Florenc;55 815
A Jiřího z Poděbrad → A Náměstí Míru;55 740
B Křižíkova → B Zličín;55 718
B Českomoravská → C Hlavní nádraží;55 657
B Černý Most → C Nádraží Holešovice;55 646
B Křižíkova → B Hloubětín;55 429
A Staroměstská → B Černý Most;55 398
B Kolbenova → B Florenc;55 286
A Nemocnice Motol → A Flora;55 192
A Nádraží Veleslavín → B Karlovo náměstí;55 144
C Chodov → A Nádraží Veleslavín;55 108
C Pankrác → A Můstek;55 086
B Palmovka → C I. P. Pavlova;54 926
B Hůrka → B Palmovka;54 822
C Ládví → B Karlovo náměstí;54 741
C Opatov → C Letňany;54 687
A Nádraží Veleslavín → B Florenc;54 419
B Palmovka → A Nádraží Veleslavín;54 414
C Roztyly → A Dejvická;54 376
B Českomoravská → A Dejvická;54 265
B Černý Most → A Staroměstská;54 092
B Můstek → C Kobylisy;53 993
B Anděl → C Vltavská;53 976
B Luka → B Palmovka;53 892
B Černý Most → C Vyšehrad;53 888
C Letňany → C Opatov;53 871
C Hlavní nádraží → B Českomoravská;53 822
B Kolbenova → B Rajská zahrada;53 685
A Strašnická → B Smíchovské nádraží;53 674
C Háje → A Staroměstská;53 631
A Petřiny → A Strašnická;53 600
C Florenc → A Jiřího z Poděbrad;53 437
B Smíchovské nádraží → A Hradčanská;53 354
C Hlavní nádraží → A Petřiny;53 313
B Kolbenova → B Můstek;53 240
A Staroměstská → B Anděl;53 235
A Nádraží Veleslavín → C Chodov;53 181
C Nádraží Holešovice → B Náměstí Republiky;53 161
A Bořislavka → C I. P. Pavlova;53 126
C Hlavní nádraží → B Zličín;53 086
C Kobylisy → C Roztyly;53 069
A Malostranská → C Budějovická;52 795
B Černý Most → C Chodov;52 717
A Jiřího z Poděbrad → C Budějovická;52 696
C Vyšehrad → C Ládví;52 695
A Dejvická → B Vysočanská;52 632
A Jiřího z Poděbrad → C Hlavní nádraží;52 575
B Invalidovna → B Českomoravská;52 555
C Pankrác → C Prosek;52 506
A Bořislavka → C Pankrác;52 447
C Hlavní nádraží → A Skalka;52 216
B Náměstí Republiky → C Pankrác;52 084
B Náměstí Republiky → C Kačerov;51 991
A Skalka → C I. P. Pavlova;51 651
B Národní třída → B Radlická;51 546
A Nemocnice Motol → A Malostranská;51 507
A Skalka → B Smíchovské nádraží;51 473
B Náměstí Republiky → C Hlavní nádraží;51 240
B Černý Most → A Jiřího z Poděbrad;50 699
C Prosek → C Kačerov;50 696
B Palmovka → B Jinonice;50 651
A Jiřího z Poděbrad → C Kobylisy;50 601
A Skalka → C Kobylisy;50 562
A Můstek → C Háje;50 413
C Pankrác → A Jiřího z Poděbrad;50 369
C Kačerov → C Prosek;50 144
C Nádraží Holešovice → A Jiřího z Poděbrad;50 019
C Kobylisy → A Flora;49 933
C Budějovická → A Bořislavka;49 882
C Florenc → A Skalka;49 801
C Chodov → B Náměstí Republiky;49 770
B Karlovo náměstí → A Nádraží Veleslavín;49 767
A Bořislavka → C Kačerov;49 693
B Vysočanská → B Stodůlky;49 370
B Palmovka → B Hůrka;49 289
C Háje → A Můstek;49 284
B Českomoravská → B Nové Butovice;49 236
B Náměstí Republiky → C Letňany;49 213
C Letňany → B Náměstí Republiky;49 203
B Českomoravská → B Invalidovna;49 191
A Strašnická → C Nádraží Holešovice;49 127
B Palmovka → B Lužiny;49 071
A Jiřího z Poděbrad → B Náměstí Republiky;48 788
C Pražského povstání → B Černý Most;48 742
B Smíchovské nádraží → A Nádraží Veleslavín;48 656
A Malostranská → B Černý Most;48 618
B Černý Most → C Pražského povstání;48 546
A Petřiny → A Flora;48 532
B Černý Most → A Malostranská;48 432
A Dejvická → B Florenc;48 304
A Jiřího z Poděbrad → B Černý Most;48 001
B Stodůlky → B Jinonice;47 998
B Stodůlky → B Vysočanská;47 923
B Zličín → C Hlavní nádraží;47 890
A Hradčanská → B Smíchovské nádraží;47 810
C Vltavská → A Jiřího z Poděbrad;47 777
B Kolbenova → B Karlovo náměstí;47 711
C Letňany → A Nádraží Veleslavín;47 650
A Flora → B Smíchovské nádraží;47 613
C Pražského povstání → A Hradčanská;47 536
C Nádraží Holešovice → A Strašnická;47 477
C Háje → C Letňany;47 330
C Roztyly → C Nádraží Holešovice;47 215
A Staroměstská → C Kačerov;47 195
C Opatov → A Staroměstská;47 078
A Dejvická → B Křižíkova;47 035
B Národní třída → C Ládví;46 955
B Nové Butovice → C Hlavní nádraží;46 885
A Bořislavka → C Kobylisy;46 877
C Chodov → B Černý Most;46 865
C Kačerov → B Náměstí Republiky;46 790
B Černý Most → B Stodůlky;46 785
B Lužiny → B Jinonice;46 737
C Háje → A Hradčanská;46 707
B Smíchovské nádraží → A Staroměstská;46 619
C Budějovická → A Flora;46 582
B Stodůlky → B Černý Most;46 569
B Karlovo náměstí → C Ládví;46 508
A Nádraží Veleslavín → B Palmovka;46 491
B Vysočanská → A Dejvická;46 392
B Radlická → B Můstek;46 381
C Nádraží Holešovice → C Roztyly;46 320
B Florenc → B Invalidovna;46 197
B Černý Most → B Kolbenova;46 196
C Letňany → C Háje;46 021
A Hradčanská → C Pražského povstání;45 912
B Náměstí Republiky → A Skalka;45 872
B Anděl → C Chodov;45 860
B Florenc → B Radlická;45 804
C Kačerov → A Malostranská;45 747
A Staroměstská → C Pankrác;45 734
C Pankrác → B Anděl;45 713
C Hlavní nádraží → A Flora;45 697
C Háje → A Nádraží Veleslavín;45 685
C Pankrác → B Náměstí Republiky;45 634
B Anděl → A Hradčanská;45 548
C I. P. Pavlova → A Nádraží Veleslavín;45 390
C Kačerov → B Palmovka;45 326
C Pankrác → A Staroměstská;45 325
B Smíchovské nádraží → A Flora;45 264
A Staroměstská → C Háje;45 157
B Zličín → C Kobylisy;45 135
B Luka → B Radlická;45 112
A Flora → C Nádraží Holešovice;45 108
A Bořislavka → B Křižíkova;45 106
A Strašnická → B Náměstí Republiky;45 100
C Vyšehrad → B Černý Most;45 078
A Jiřího z Poděbrad → B Smíchovské nádraží;44 928
B Invalidovna → B Křižíkova;44 841
C Kobylisy → A Skalka;44 821
B Anděl → A Bořislavka;44 780
C Pražského povstání → C Střížkov;44 776
C Ládví → B Smíchovské nádraží;44 770
A Nádraží Veleslavín → B Smíchovské nádraží;44 695
A Jiřího z Poděbrad → A Nemocnice Motol;44 653
C Hlavní nádraží → B Náměstí Republiky;44 613
C Chodov → B Anděl;44 500
C Prosek → C Pražského povstání;44 468
A Bořislavka → B Náměstí Republiky;44 419
B Radlická → B Zličín;44 389
C Budějovická → B Vysočanská;44 366
A Staroměstská → C I. P. Pavlova;44 102
A Staroměstská → B Smíchovské nádraží;43 841
C Hlavní nádraží → B Nové Butovice;43 702
A Petřiny → C Hlavní nádraží;43 649
B Nové Butovice → A Želivského;43 606
B Florenc → A Nádraží Veleslavín;43 428
B Palmovka → C Pankrác;43 422
B Nové Butovice → A Jiřího z Poděbrad;43 350
B Smíchovské nádraží → C Ládví;43 152
A Nádraží Veleslavín → C Letňany;43 052
B Křižíkova → C Hlavní nádraží;42 946
C Hlavní nádraží → B Karlovo náměstí;42 942
A Dejvická → C Nádraží Holešovice;42 930
B Palmovka → C Kačerov;42 909
B Jinonice → B Můstek;42 699
A Nádraží Veleslavín → C Vyšehrad;42 428
A Malostranská → C Chodov;42 388
B Náměstí Republiky → C Nádraží Holešovice;42 203
C Nádraží Holešovice → B Národní třída;42 191
C Nádraží Holešovice → A Nádraží Veleslavín;42 111
B Náměstí Republiky → C I. P. Pavlova;41 863
C Letňany → B Národní třída;41 748
B Vysočanská → C Budějovická;41 698
C Ládví → C Háje;41 618
B Vysočanská → C Hlavní nádraží;41 526
C Nádraží Holešovice → A Želivského;41 407
A Nemocnice Motol → C Hlavní nádraží;41 308
A Skalka → C Nádraží Holešovice;41 276
C Opatov → A Můstek;41 224
C Vyšehrad → A Nádraží Veleslavín;41 144
C Hlavní nádraží → A Nemocnice Motol;41 143
A Flora → B Černý Most;41 099
A Nádraží Veleslavín → B Křižíkova;41 051
B Rajská zahrada → B Invalidovna;41 031
A Dejvická → C Roztyly;40 991
C Kobylisy → B Zličín;40 897
B Náměstí Republiky → B Kolbenova;40 874
A Jiřího z Poděbrad → C Pankrác;40 862
C Nádraží Holešovice → A Dejvická;40 840
C Ládví → A Nádraží Veleslavín;40 666
A Bořislavka → B Karlovo náměstí;40 611
B Křižíkova → B Invalidovna;40 596
C Pankrác → B Českomoravská;40 518
A Skalka → B Národní třída;40 490
C Hlavní nádraží → B Křižíkova;40 388
B Rajská zahrada → A Dejvická;40 361
C Hlavní nádraží → B Vysočanská;40 301
C Pankrác → B Palmovka;40 211
A Jiřího z Poděbrad → A Petřiny;40 136
B Invalidovna → B Rajská zahrada;40 047
B Palmovka → B Kolbenova;39 840
B Palmovka → B Radlická;39 834
B Hloubětín → C Hlavní nádraží;39 825
C Pankrác → A Bořislavka;39 765
C Háje → B Náměstí Republiky;39 761
B Smíchovské nádraží → A Muzeum;39 758
C Střížkov → C Pražského povstání;39 718
C Chodov → A Malostranská;39 698
A Můstek → C Kobylisy;39 652
A Malostranská → A Nemocnice Motol;39 646
A Malostranská → C Pankrác;39 638
B Hůrka → B Jinonice;39 588
A Můstek → A Depo Hostivař;39 540
A Můstek → C Opatov;39 393
A Skalka → C Vltavská;39 328
A Jiřího z Poděbrad → C Florenc;39 266
A Flora → C Pankrác;39 253
C Nádraží Holešovice → A Flora;39 188
A Želivského → C Nádraží Holešovice;39 139
B Anděl → A Staroměstská;39 139
B Karlovo náměstí → C Hlavní nádraží;39 087
C Nádraží Holešovice → B Karlovo náměstí;38 983
C Vltavská → A Strašnická;38 960
C Prosek → C Vyšehrad;38 946
B Českomoravská → A Nádraží Veleslavín;38 922
B Kolbenova → B Křižíkova;38 880
A Jiřího z Poděbrad → C Nádraží Holešovice;38 836
A Staroměstská → C Opatov;38 762
A Dejvická → B Nové Butovice;38 743
A Dejvická → B Rajská zahrada;38 717
B Křižíkova → A Nádraží Veleslavín;38 694
B Českomoravská → C I. P. Pavlova;38 483
C Ládví → C Opatov;38 352
B Palmovka → C Chodov;38 304
C Chodov → C Střížkov;38 160
C Kobylisy → A Nemocnice Motol;38 135
A Skalka → B Karlovo náměstí;38 123
C Opatov → C Ládví;38 115
C I. P. Pavlova → B Palmovka;38 103
B Smíchovské nádraží → C Vltavská;38 101
C Pražského povstání → C Prosek;38 071
B Českomoravská → C Pankrác;38 056
C Kačerov → B Českomoravská;38 019
B Nové Butovice → A Strašnická;38 012
A Hradčanská → B Náměstí Republiky;38 008
B Vysočanská → C I. P. Pavlova;37 958
C Opatov → A Hradčanská;37 869
C Střížkov → C Vyšehrad;37 806
A Nádraží Veleslavín → C Nádraží Holešovice;37 790
A Můstek → C Pražského povstání;37 702
B Náměstí Republiky → C Háje;37 695
