"Applied filters:
proele_vazkra_nazpln is Hlavní město Praha
progra_nazpln is Základní územní jednotky";
;
Trasa;Počet cest
Praha 9 →  A Dejvická;15 908
Praha 12 →  B Národní třída;15 855
Praha 20 →  A/C Muzeum;15 814
Praha 10 →  B Křižíkova;15 793
Praha-Dolní Počernice →  A Skalka;15 746
Praha 9 →  A Želivského;15 717
Praha-Velká Chuchle →  B Anděl;15 699
Praha 9 →  A Staroměstská;15 625
Praha 1 →  B Zličín;15 559
Praha 15 →  C Kačerov;15 548
Praha 6 →  B Černý Most;15 525
Praha 7 →  C Kačerov;15 390
Praha 1 →  A Petřiny;15 298
Praha 12 →  B Náměstí Republiky;15 288
Praha 6 →  B Lužiny;15 252
Praha-Kunratice →  C Vyšehrad;15 246
Praha 20 →  C Letňany;15 194
Praha-Suchdol →  A Malostranská;15 190
Praha 8 →  B Nové Butovice;15 130
Praha-Ďáblice →  C Střížkov;15 113
Praha 7 →  B Černý Most;15 088
Praha-Ďáblice →  B/C Florenc;15 066
Praha 16 →  A/C Muzeum;15 036
Praha 14 →  C I. P. Pavlova;15 033
Praha 16 →  A/B Můstek;14 874
Praha 14 →  A Depo Hostivař;14 727
Praha-Vinoř →  C Prosek;14 689
Praha 15 →  A Náměstí Míru;14 660
Praha 6 →  C Ládví;14 639
Praha 4 →  B Invalidovna;14 615
Praha 12 →  A Želivského;14 594
Praha-Čakovice →  C Kobylisy;14 569
Praha-Ďáblice →  B Vysočanská;14 531
Praha 8 →  A Nádraží Veleslavín;14 520
Praha-Libuš →  B/C Florenc;14 488
Praha-Satalice →  B Hloubětín;14 434
Praha 1 →  B Kolbenova;14 406
Praha 9 →  C Pražského povstání;14 350
Praha 2 →  C Roztyly;14 314
Praha-Zličín →  B Smíchovské nádraží;14 281
Praha 13 →  C Hlavní nádraží;14 257
Praha 5 →  A Jiřího z Poděbrad;14 249
Praha-Kunratice →  C Hlavní nádraží;14 209
Praha 8 →  A Jiřího z Poděbrad;14 187
Praha 18 →  C Hlavní nádraží;14 015
Praha 3 →  A Nádraží Veleslavín;14 002
Praha 11 →  A Staroměstská;13 999
Praha 6 →  B Hůrka;13 988
Praha 2 →  A Skalka;13 954
Praha-Velká Chuchle →  B Karlovo náměstí;13 944
Praha 4 →  B Lužiny;13 900
Praha 10 →  A Bořislavka;13 876
Praha 17 →  B Karlovo náměstí;13 804
Praha 1 →  C Letňany;13 758
Praha 7 →  A Flora;13 696
Praha 13 →  A Bořislavka;13 663
Praha 1 →  C Opatov;13 609
Praha 1 →  B Rajská zahrada;13 589
Praha 8 →  A Bořislavka;13 574
Praha 4 →  C Střížkov;13 409
Praha-Nebušice →  A Dejvická;13 402
Praha 7 →  C Střížkov;13 396
Praha 2 →  B Invalidovna;13 382
Praha 14 →  C Opatov;13 348
Praha 5 →  A Skalka;13 339
Praha 4 →  C Prosek;13 232
Praha 14 →  B Smíchovské nádraží;13 136
Praha 21 →  A/B Můstek;13 134
Praha 1 →  C Háje;13 127
Praha 9 →  C Kačerov;13 025
Praha 14 →  C Vltavská;12 991
Praha 8 →  C Opatov;12 945
Praha 10 →  B Nové Butovice;12 939
Praha 21 →  B Rajská zahrada;12 926
Praha 5 →  A Želivského;12 895
Praha-Dolní Počernice →  B Hloubětín;12 772
Praha 4 →  B Zličín;12 758
Praha 5 →  B Hloubětín;12 711
Praha 5 →  A Strašnická;12 689
Praha 15 →  B Černý Most;12 634
Praha 1 →  B Luka;12 607
Praha 1 →  C Prosek;12 546
Praha-Štěrboholy →  A Strašnická;12 518
Praha 10 →  B Rajská zahrada;12 503
Praha 12 →  C Opatov;12 493
Praha 3 →  A Bořislavka;12 460
Praha 9 →  A Náměstí Míru;12 453
Praha 16 →  B/C Florenc;12 404
Praha-Libuš →  C I. P. Pavlova;12 404
Praha-Troja →  A/B Můstek;12 390
Praha 2 →  C Opatov;12 363
Praha 11 →  A Dejvická;12 356
Praha-Nebušice →  A/B Můstek;12 206
Praha-Lochkov →  B Smíchovské nádraží;12 201
Praha-Čakovice →  A/B Můstek;12 178
Praha 4 →  B Hůrka;12 172
Praha-Zličín →  B Karlovo náměstí;12 161
Praha-Dolní Měcholupy →  C Opatov;12 149
Praha 17 →  B/C Florenc;12 120
Praha 11 →  C Kobylisy;12 099
Praha 19 →  C Střížkov;12 092
Praha 10 →  C Ládví;11 914
Praha 2 →  C Letňany;11 894
Praha-Libuš →  C Opatov;11 890
Praha-Dubeč →  B Rajská zahrada;11 868
Praha 10 →  A Nemocnice Motol;11 854
Praha-Dolní Chabry →  A/C Muzeum;11 796
Praha-Velká Chuchle →  A/B Můstek;11 768
Praha 2 →  B Lužiny;11 731
Praha 6 →  C Letňany;11 729
Praha 2 →  C Háje;11 702
Praha 15 →  C Pankrác;11 673
Praha 13 →  B Vysočanská;11 617
Praha-Suchdol →  A Staroměstská;11 608
Praha 3 →  C Střížkov;11 592
Praha 19 →  B/C Florenc;11 514
Praha 7 →  C Letňany;11 472
Praha 18 →  B Hloubětín;11 467
Praha 1 →  A Nemocnice Motol;11 436
Praha-Koloděje →  B Černý Most;11 425
Praha 8 →  C Háje;11 399
Praha 3 →  B Hloubětín;11 336
Praha 8 →  A Skalka;11 323
Praha-Zbraslav →  B/C Florenc;11 322
Praha 20 →  C Hlavní nádraží;11 303
Praha 7 →  A Bořislavka;11 290
Praha 13 →  C Budějovická;11 283
Praha 10 →  B Hloubětín;11 188
Praha-Lipence →  B Anděl;11 136
Praha 6 →  B Invalidovna;11 095
Praha 18 →  B Náměstí Republiky;11 080
Praha 22 →  A/B Můstek;11 040
Praha 3 →  B Nové Butovice;11 038
Praha-Šeberov →  C Budějovická;10 994
Praha-Slivenec →  A/B Můstek;10 948
Praha 4 →  B Hloubětín;10 888
Praha-Suchdol →  A Bořislavka;10 871
Praha 15 →  B Rajská zahrada;10 817
Praha 13 →  B Jinonice;10 786
Praha 14 →  C Prosek;10 768
Praha 8 →  C Roztyly;10 741
Praha 9 →  A Depo Hostivař;10 730
Praha 17 →  A/C Muzeum;10 604
Praha 9 →  A Malostranská;10 575
Praha 9 →  C Opatov;10 526
Praha 4 →  A Nemocnice Motol;10 517
Praha-Libuš →  A/B Můstek;10 512
Praha 18 →  C I. P. Pavlova;10 485
Praha-Ďáblice →  A/C Muzeum;10 456
Praha-Zličín →  B Náměstí Republiky;10 428
Praha 13 →  C Vyšehrad;10 372
Praha-Libuš →  C Pražského povstání;10 358
Praha 13 →  B Křižíkova;10 356
Praha-Březiněves →  C Letňany;10 350
Praha 8 →  A Strašnická;10 314
Praha 9 →  B Nové Butovice;10 277
Praha-Dolní Měcholupy →  A/B Můstek;10 232
Praha 1 →  B Stodůlky;10 207
Praha-Řeporyje →  B/C Florenc;10 200
Praha 3 →  C Opatov;10 197
Praha-Ďáblice →  C Nádraží Holešovice;10 180
Praha 4 →  B Luka;10 170
Praha-Dolní Počernice →  B Náměstí Republiky;10 166
Praha 3 →  B Kolbenova;10 159
Praha 5 →  C Ládví;10 159
Praha 11 →  B Národní třída;10 131
Praha 6 →  B Hloubětín;10 058
Praha-Suchdol →  B/C Florenc;10 004
Praha 13 →  C Vltavská;10 002
Praha 7 →  B Hloubětín;9 978
Praha 21 →  A/C Muzeum;9 958
Praha 5 →  C Roztyly;9 924
Praha 11 →  B Vysočanská;9 923
Praha 7 →  C Prosek;9 919
Praha 5 →  C Háje;9 825
Praha-Šeberov →  C Roztyly;9 824
Praha-Lysolaje →  A Hradčanská;9 814
Praha 10 →  B Kolbenova;9 811
Praha 2 →  C Střížkov;9 809
Praha 7 →  A Jiřího z Poděbrad;9 700
Praha-Řeporyje →  B Karlovo náměstí;9 691
Praha 13 →  B Českomoravská;9 672
Praha 5 →  C Opatov;9 643
Praha 11 →  A Strašnická;9 642
Praha 10 →  B Invalidovna;9 641
Praha 10 →  C Střížkov;9 625
Praha 13 →  A Hradčanská;9 600
Praha-Troja →  A Hradčanská;9 575
Praha-Šeberov →  A/C Muzeum;9 544
Praha 10 →  C Letňany;9 530
Praha-Štěrboholy →  C Opatov;9 515
Praha-Řeporyje →  B Zličín;9 497
Praha 6 →  C Střížkov;9 486
Praha 17 →  A Bořislavka;9 467
Praha 2 →  B Zličín;9 442
Praha-Zličín →  A Petřiny;9 400
Praha-Slivenec →  B Luka;9 365
Praha 2 →  B Hůrka;9 289
Praha-Dolní Chabry →  B Vysočanská;9 288
Praha-Zličín →  A/C Muzeum;9 280
Praha 11 →  A Náměstí Míru;9 279
Praha 20 →  B Anděl;9 259
Praha 8 →  B Zličín;9 240
Praha 8 →  B Lužiny;9 212
Praha-Čakovice →  C Nádraží Holešovice;9 185
Praha 12 →  C Nádraží Holešovice;9 179
Praha-Běchovice →  B Rajská zahrada;9 170
Praha 5 →  B Rajská zahrada;9 163
Praha 13 →  C Chodov;9 102
Praha 13 →  C Nádraží Holešovice;9 091
Praha-Lysolaje →  A/B Můstek;9 060
Praha-Slivenec →  B Stodůlky;8 953
Praha 14 →  C Nádraží Holešovice;8 932
Praha 13 →  A Staroměstská;8 921
Praha-Dolní Počernice →  C Hlavní nádraží;8 909
Praha 20 →  B Křižíkova;8 900
Praha 22 →  C Budějovická;8 873
Praha 4 →  B Rajská zahrada;8 853
Praha-Štěrboholy →  A/B Můstek;8 798
Praha 7 →  A Nádraží Veleslavín;8 792
Praha 17 →  B Luka;8 779
Praha 15 →  C Vyšehrad;8 770
Praha 21 →  B/C Florenc;8 742
Praha 2 →  B Hloubětín;8 735
Praha 13 →  C Pankrác;8 683
Praha 13 →  B Černý Most;8 682
Praha 20 →  B Karlovo náměstí;8 663
Praha 3 →  B Rajská zahrada;8 658
Praha-Křeslice →  B Smíchovské nádraží;8 643
Praha 15 →  B Náměstí Republiky;8 633
Praha 4 →  B Stodůlky;8 623
Praha 18 →  B Černý Most;8 593
Praha 15 →  B Anděl;8 573
Praha 12 →  C Vltavská;8 540
Praha 16 →  B Karlovo náměstí;8 535
Praha 14 →  C Chodov;8 481
Praha 13 →  A Náměstí Míru;8 440
Praha 14 →  C Budějovická;8 436
Praha 14 →  A Strašnická;8 399
Praha 20 →  B Invalidovna;8 344
Praha-Libuš →  C Vyšehrad;8 301
Praha-Dolní Počernice →  A/B Můstek;8 298
Praha 3 →  C Letňany;8 293
Praha 10 →  A Petřiny;8 288
Praha 2 →  B Luka;8 287
Praha 5 →  C Letňany;8 284
Praha 6 →  C Prosek;8 248
Praha 3 →  C Háje;8 239
Praha 2 →  A Nemocnice Motol;8 222
Praha-Březiněves →  C Kobylisy;8 209
Praha 4 →  A Petřiny;8 185
Praha 2 →  A Petřiny;8 133
Praha 11 →  B Černý Most;8 132
Praha 6 →  C Háje;8 089
Praha 22 →  C I. P. Pavlova;8 087
Praha 6 →  C Opatov;8 030
Praha 9 →  C Háje;7 987
Praha 7 →  A Želivského;7 977
Praha 17 →  A Hradčanská;7 940
Praha 17 →  A Dejvická;7 919
Praha 4 →  B Kolbenova;7 915
Praha 17 →  C Vltavská;7 913
Praha 5 →  B Kolbenova;7 859
Praha 19 →  A/C Muzeum;7 856
Praha 18 →  B Rajská zahrada;7 847
Praha-Zbraslav →  C Kačerov;7 831
Praha-Újezd →  B Smíchovské nádraží;7 819
Praha 14 →  A Dejvická;7 815
Praha 10 →  B Zličín;7 783
Praha 14 →  A Flora;7 742
Praha 18 →  B Anděl;7 734
Praha 7 →  B Kolbenova;7 734
Praha 19 →  C Ládví;7 733
Praha 13 →  C Kobylisy;7 730
Praha 9 →  A Jiřího z Poděbrad;7 692
Praha 8 →  B Hůrka;7 676
Praha-Čakovice →  C Vltavská;7 656
Praha 22 →  A Depo Hostivař;7 652
Praha 5 →  C Střížkov;7 649
Praha 8 →  A Nemocnice Motol;7 649
Praha 7 →  B Nové Butovice;7 643
Praha 14 →  C Pankrác;7 636
Praha 14 →  C Vyšehrad;7 618
Praha-Křeslice →  A/C Muzeum;7 612
Praha-Klánovice →  A/B Můstek;7 586
Praha 14 →  C Kobylisy;7 579
Praha-Zbraslav →  C Budějovická;7 523
Praha 9 →  A Strašnická;7 519
Praha-Slivenec →  A Nemocnice Motol;7 504
Praha-Petrovice →  A/C Muzeum;7 480
Praha 3 →  A Nemocnice Motol;7 449
Praha-Zličín →  B Národní třída;7 429
Praha-Suchdol →  B Náměstí Republiky;7 426
Praha 2 →  C Prosek;7 422
Praha 14 →  A Želivského;7 388
Praha-Slivenec →  B Hůrka;7 366
Praha 14 →  C Střížkov;7 356
Praha-Troja →  B Vysočanská;7 326
Praha 11 →  A Malostranská;7 317
Praha 20 →  B Národní třída;7 310
Praha 3 →  C Roztyly;7 300
Praha 3 →  A Petřiny;7 293
Praha 6 →  C Roztyly;7 250
Praha 11 →  B Palmovka;7 243
Praha 18 →  B Invalidovna;7 242
Praha-Dubeč →  A Strašnická;7 238
Praha 6 →  B Radlická;7 225
Praha 13 →  A Flora;7 214
Praha-Újezd →  A/C Muzeum;7 214
Praha 12 →  C Háje;7 200
Praha 22 →  C Roztyly;7 200
Praha 11 →  A Hradčanská;7 187
Praha 11 →  C Letňany;7 161
Praha-Kolovraty →  A/C Muzeum;7 154
Praha-Běchovice →  B Náměstí Republiky;7 143
Praha 17 →  B Národní třída;7 142
Praha 22 →  C Pankrác;7 108
Praha-Kunratice →  C Háje;7 108
Praha-Libuš →  C Roztyly;7 091
Praha 15 →  A Staroměstská;7 062
Praha-Dolní Chabry →  C Ládví;7 040
Praha-Vinoř →  B/C Florenc;6 988
Praha 10 →  B Lužiny;6 963
Praha-Troja →  C Hlavní nádraží;6 956
Praha 13 →  A Malostranská;6 954
Praha 2 →  B Rajská zahrada;6 954
Praha-Štěrboholy →  B Černý Most;6 948
Praha-Slivenec →  C Budějovická;6 921
Praha 7 →  C Opatov;6 900
Praha-Dolní Měcholupy →  B Černý Most;6 899
Praha-Klánovice →  A/C Muzeum;6 872
Praha-Lochkov →  B Anděl;6 835
Praha 22 →  A Strašnická;6 828
Praha-Běchovice →  C Hlavní nádraží;6 782
Praha-Dolní Chabry →  C Vltavská;6 767
Praha-Zbraslav →  B Národní třída;6 744
Praha 7 →  C Roztyly;6 724
Praha 17 →  B Nové Butovice;6 721
Praha 22 →  C Kačerov;6 711
Praha-Dubeč →  A/B Můstek;6 698
Praha 19 →  C Kobylisy;6 682
Praha 14 →  A Staroměstská;6 680
Praha-Dolní Počernice →  B/C Florenc;6 668
Praha-Libuš →  C Hlavní nádraží;6 665
Praha 8 →  B Luka;6 664
Praha 20 →  A Skalka;6 661
Praha 9 →  A Nádraží Veleslavín;6 652
Praha-Čakovice →  B Náměstí Republiky;6 616
Praha-Kolovraty →  C Opatov;6 574
Praha 15 →  C Prosek;6 565
Praha 13 →  C Kačerov;6 553
Praha-Dolní Měcholupy →  A/C Muzeum;6 544
Praha-Klánovice →  B/C Florenc;6 538
Praha 11 →  C Ládví;6 530
Praha-Zbraslav →  B Náměstí Republiky;6 511
Praha-Lipence →  A/B Můstek;6 500
Praha-Štěrboholy →  B Vysočanská;6 483
Praha 17 →  A Malostranská;6 439
Praha 3 →  B Zličín;6 404
Praha 14 →  B Nové Butovice;6 389
Praha-Dolní Měcholupy →  A Flora;6 386
Praha 12 →  A Dejvická;6 377
Praha 8 →  A Petřiny;6 342
Praha 18 →  B Karlovo náměstí;6 326
Praha 7 →  A Petřiny;6 318
Praha 7 →  C Háje;6 314
Praha 15 →  C Nádraží Holešovice;6 302
Praha 7 →  B Rajská zahrada;6 290
Praha-Štěrboholy →  B Rajská zahrada;6 282
Praha-Petrovice →  C Roztyly;6 281
Praha-Kunratice →  A Dejvická;6 257
Praha 14 →  A Hradčanská;6 249
Praha 17 →  B Lužiny;6 246
Praha-Čakovice →  C Hlavní nádraží;6 242
Praha-Troja →  B Náměstí Republiky;6 238
Praha 13 →  C Pražského povstání;6 224
Praha 13 →  B Invalidovna;6 215
Praha 15 →  C Pražského povstání;6 207
Praha 12 →  C Kobylisy;6 184
Praha 19 →  B Palmovka;6 171
Praha-Satalice →  B Náměstí Republiky;6 143
Praha 6 →  B Rajská zahrada;6 127
Praha-Vinoř →  C Střížkov;6 126
Praha 9 →  C Roztyly;6 119
Praha 5 →  C Prosek;6 108
Praha 11 →  B Nové Butovice;6 095
Praha 15 →  A Dejvická;6 092
Praha-Čakovice →  B Českomoravská;6 083
Praha 10 →  B Luka;6 071
Praha 14 →  A Náměstí Míru;6 066
Praha 17 →  C Vyšehrad;6 059
Praha-Řeporyje →  B Náměstí Republiky;6 038
Praha 2 →  B Stodůlky;6 021
Praha 9 →  A Bořislavka;6 005
Praha 12 →  A Malostranská;5 985
Praha 17 →  B Náměstí Republiky;5 950
Praha 19 →  B Náměstí Republiky;5 941
Praha 12 →  B Palmovka;5 931
Praha 7 →  A Skalka;5 928
Praha 19 →  A/B Můstek;5 916
Praha 1 →  B Radlická;5 913
Praha-Štěrboholy →  A Želivského;5 896
Praha-Ďáblice →  C Vltavská;5 868
Praha-Šeberov →  C Kačerov;5 866
Praha-Zbraslav →  A/C Muzeum;5 864
Praha 7 →  A Strašnická;5 853
Praha 8 →  B Stodůlky;5 853
Praha 3 →  B Lužiny;5 850
Praha-Vinoř →  B Černý Most;5 848
Praha 7 →  A Nemocnice Motol;5 847
Praha 2 →  B Kolbenova;5 840
Praha-Dolní Měcholupy →  A Želivského;5 831
Praha-Kolovraty →  B/C Florenc;5 768
Praha 10 →  B Hůrka;5 752
Praha-Běchovice →  A/B Můstek;5 728
Praha-Benice →  C Háje;5 706
Praha 14 →  C Kačerov;5 685
Praha-Lysolaje →  A Bořislavka;5 651
Praha-Vinoř →  A/C Muzeum;5 650
Praha-Slivenec →  B Karlovo náměstí;5 631
Praha-Satalice →  B Vysočanská;5 626
Praha 13 →  A Želivského;5 621
Praha-Újezd →  C Roztyly;5 603
Praha-Zličín →  A Bořislavka;5 591
Praha 9 →  B Zličín;5 573
Praha 21 →  B Hloubětín;5 567
Praha 4 →  B Radlická;5 528
Praha 11 →  B Českomoravská;5 525
Praha 19 →  C Nádraží Holešovice;5 524
Praha 20 →  C Prosek;5 488
Praha 14 →  C Ládví;5 479
Praha-Troja →  C I. P. Pavlova;5 436
Praha 20 →  C I. P. Pavlova;5 425
Praha 14 →  C Háje;5 421
Praha 11 →  A Nádraží Veleslavín;5 409
Praha 15 →  C Vltavská;5 409
Praha-Běchovice →  A Skalka;5 408
Praha-Satalice →  A/B Můstek;5 390
Praha 3 →  B Hůrka;5 387
Praha-Dolní Chabry →  A/B Můstek;5 382
Praha 6 →  B Kolbenova;5 360
Praha 16 →  B Stodůlky;5 359
Praha 21 →  B Smíchovské nádraží;5 351
Praha-Řeporyje →  B Národní třída;5 346
Praha-Vinoř →  B Českomoravská;5 343
Praha-Zbraslav →  C Hlavní nádraží;5 336
Praha-Dubeč →  B Hloubětín;5 307
Praha-Satalice →  B/C Florenc;5 302
Praha-Petrovice →  C Kačerov;5 285
Praha 11 →  A Jiřího z Poděbrad;5 282
Praha-Suchdol →  B Anděl;5 254
Praha-Šeberov →  B Smíchovské nádraží;5 254
Praha 18 →  B Národní třída;5 236
Praha-Dolní Měcholupy →  C Chodov;5 204
Praha 21 →  A Depo Hostivař;5 196
Praha-Čakovice →  B Hloubětín;5 165
Praha 19 →  B Hloubětín;5 162
Praha 22 →  A Želivského;5 150
Praha-Dolní Chabry →  B Palmovka;5 104
Praha-Petrovice →  C Budějovická;5 086
Praha-Nebušice →  A Hradčanská;5 080
Praha-Vinoř →  C Ládví;5 071
Praha-Dolní Počernice →  A/C Muzeum;5 066
Praha-Libuš →  B Anděl;5 061
Praha 9 →  B Lužiny;5 055
Praha-Štěrboholy →  A Flora;5 038
Praha 16 →  C Budějovická;5 027
Praha 13 →  A Skalka;4 985
Praha-Běchovice →  B/C Florenc;4 982
Praha 12 →  B Nové Butovice;4 981
Praha 10 →  B Stodůlky;4 961
Praha-Štěrboholy →  A/C Muzeum;4 950
Praha-Újezd →  C Budějovická;4 935
Praha-Dolní Měcholupy →  C Hlavní nádraží;4 892
Praha 18 →  B Křižíkova;4 880
Praha 14 →  C Pražského povstání;4 874
Praha-Kunratice →  B Karlovo náměstí;4 843
Praha 11 →  B Rajská zahrada;4 786
Praha-Královice →  A Skalka;4 747
Praha-Kolovraty →  C Chodov;4 742
Praha 11 →  B Křižíkova;4 718
Praha-Slivenec →  B/C Florenc;4 706
Praha-Šeberov →  C I. P. Pavlova;4 691
Praha-Kunratice →  A Skalka;4 686
Praha-Kolovraty →  A Skalka;4 682
Praha 18 →  C Vyšehrad;4 681
Praha-Velká Chuchle →  B/C Florenc;4 680
Praha 14 →  A Malostranská;4 601
Praha 13 →  A Jiřího z Poděbrad;4 594
Praha-Satalice →  B Kolbenova;4 578
Praha-Lysolaje →  A/C Muzeum;4 558
Praha 7 →  B Lužiny;4 554
Praha-Nebušice →  A/C Muzeum;4 552
Praha-Petrovice →  C Pankrác;4 546
Praha-Březiněves →  B/C Florenc;4 540
Praha-Petrovice →  A Strašnická;4 533
Praha 18 →  C Budějovická;4 517
Praha-Satalice →  C Prosek;4 496
Praha 18 →  B Kolbenova;4 493
Praha-Suchdol →  C Vltavská;4 492
Praha 21 →  C Háje;4 431
Praha-Kunratice →  C Vltavská;4 430
Praha-Dolní Počernice →  B Vysočanská;4 428
Praha-Vinoř →  B Rajská zahrada;4 426
Praha-Čakovice →  B Invalidovna;4 398
Praha 11 →  A Bořislavka;4 384
Praha 19 →  B Českomoravská;4 380
Praha 18 →  C Pankrác;4 374
Praha-Dolní Měcholupy →  B Smíchovské nádraží;4 372
Praha-Kunratice →  B Náměstí Republiky;4 364
Praha-Dubeč →  A Flora;4 358
Praha-Troja →  A Staroměstská;4 352
Praha-Přední Kopanina →  A Dejvická;4 340
Praha 12 →  A Hradčanská;4 336
Praha 15 →  A Jiřího z Poděbrad;4 334
Praha-Šeberov →  B/C Florenc;4 334
Praha 8 →  B Radlická;4 328
Praha 17 →  B Hůrka;4 311
Praha-Čakovice →  B Anděl;4 294
Praha 12 →  A Náměstí Míru;4 289
Praha-Řeporyje →  A/C Muzeum;4 288
Praha 16 →  B Národní třída;4 269
Praha 7 →  B Zličín;4 254
Praha 19 →  B Černý Most;4 233
Praha-Ďáblice →  A/B Můstek;4 228
Praha-Čakovice →  C I. P. Pavlova;4 221
Praha 2 →  B Radlická;4 179
Praha 22 →  B Černý Most;4 173
Praha 3 →  B Luka;4 171
Praha-Libuš →  B Karlovo náměstí;4 169
Praha 9 →  B Hůrka;4 165
Praha 21 →  B Vysočanská;4 138
Praha 11 →  C Střížkov;4 125
Praha 16 →  B Náměstí Republiky;4 115
Praha 9 →  A Nemocnice Motol;4 101
Praha 22 →  C Vyšehrad;4 097
Praha-Velká Chuchle →  C Hlavní nádraží;4 089
Praha-Běchovice →  C Háje;4 074
Praha 9 →  B Luka;4 072
Praha-Zličín →  A Dejvická;4 064
Praha-Dolní Měcholupy →  B/C Florenc;4 060
Praha-Újezd →  C Kačerov;4 045
Praha-Šeberov →  C Pankrác;4 028
Praha 11 →  B Zličín;4 009
Praha 22 →  A Flora;4 000
Praha 11 →  C Prosek;3 999
Praha-Újezd →  C I. P. Pavlova;3 996
Praha-Petrovice →  A/B Můstek;3 980
Praha-Ďáblice →  B Palmovka;3 979
Praha-Újezd →  B/C Florenc;3 962
Praha 12 →  B Vysočanská;3 961
Praha 7 →  B Hůrka;3 957
Praha 15 →  C Kobylisy;3 956
Praha-Ďáblice →  C Hlavní nádraží;3 951
Praha-Nedvězí →  C Háje;3 928
Praha 15 →  A Malostranská;3 917
Praha 15 →  B Národní třída;3 909
Praha 12 →  B Českomoravská;3 893
Praha-Dolní Chabry →  C Hlavní nádraží;3 886
Praha-Kunratice →  B Anděl;3 882
Praha-Královice →  C Háje;3 877
Praha-Velká Chuchle →  C Budějovická;3 877
Praha 11 →  A Nemocnice Motol;3 871
Praha-Kolovraty →  A/B Můstek;3 868
Praha 17 →  B Smíchovské nádraží;3 844
Praha-Zličín →  C Hlavní nádraží;3 823
Praha 14 →  B Zličín;3 817
Praha-Dolní Počernice →  B Kolbenova;3 804
Praha 22 →  C Pražského povstání;3 785
Praha 12 →  B Křižíkova;3 784
Praha 12 →  B Černý Most;3 764
Praha-Velká Chuchle →  C Kačerov;3 758
Praha-Újezd →  C Pankrác;3 757
Praha-Čakovice →  B Černý Most;3 751
Praha-Dubeč →  A Depo Hostivař;3 748
Praha-Kunratice →  C Nádraží Holešovice;3 748
Praha 19 →  C Vltavská;3 740
Praha 17 →  C Hlavní nádraží;3 726
Praha 15 →  A Hradčanská;3 698
Praha 15 →  B Palmovka;3 696
Praha 3 →  B Stodůlky;3 695
Praha-Suchdol →  C I. P. Pavlova;3 691
Praha-Vinoř →  C Kobylisy;3 681
Praha-Lipence →  B/C Florenc;3 658
Praha-Dolní Měcholupy →  B Vysočanská;3 644
Praha 18 →  C Chodov;3 642
Praha-Nebušice →  A Petřiny;3 641
Praha 20 →  C Budějovická;3 637
Praha-Zbraslav →  C I. P. Pavlova;3 601
Praha-Březiněves →  B Vysočanská;3 595
Praha 14 →  A Nádraží Veleslavín;3 592
Praha-Velká Chuchle →  A/C Muzeum;3 590
Praha 20 →  B Smíchovské nádraží;3 583
Praha 9 →  B Stodůlky;3 575
Praha 6 →  B Jinonice;3 569
Praha-Běchovice →  B Hloubětín;3 550
Praha-Libuš →  C Háje;3 549
Praha-Petrovice →  C I. P. Pavlova;3 548
Praha-Ďáblice →  C Prosek;3 546
Praha-Troja →  B Palmovka;3 546
Praha-Koloděje →  C Háje;3 545
Praha-Křeslice →  B/C Florenc;3 540
Praha-Březiněves →  A/C Muzeum;3 534
Praha 12 →  A Flora;3 531
Praha-Běchovice →  A/C Muzeum;3 530
Praha-Vinoř →  A/B Můstek;3 530
Praha-Lipence →  A/C Muzeum;3 516
Praha-Lysolaje →  C Nádraží Holešovice;3 516
Praha-Petrovice →  B/C Florenc;3 510
Praha-Suchdol →  A Nádraží Veleslavín;3 509
Praha-Velká Chuchle →  A Staroměstská;3 496
Praha 13 →  A Strašnická;3 494
Praha-Satalice →  A/C Muzeum;3 486
Praha-Křeslice →  C Budějovická;3 477
Praha-Křeslice →  C Roztyly;3 474
Praha-Lipence →  B Karlovo náměstí;3 458
Praha-Dolní Chabry →  C I. P. Pavlova;3 448
Praha-Klánovice →  B Smíchovské nádraží;3 447
Praha-Kunratice →  A Staroměstská;3 438
Praha 18 →  A Flora;3 411
Praha 21 →  B Kolbenova;3 393
Praha-Křeslice →  C Kačerov;3 376
Praha 12 →  C Letňany;3 372
Praha-Suchdol →  C Hlavní nádraží;3 368
Praha 19 →  C Hlavní nádraží;3 358
Praha-Řeporyje →  C I. P. Pavlova;3 357
Praha 14 →  A Jiřího z Poděbrad;3 351
Praha-Slivenec →  B Náměstí Republiky;3 348
Praha-Běchovice →  B Palmovka;3 344
Praha 16 →  C I. P. Pavlova;3 309
Praha-Dubeč →  B/C Florenc;3 306
Praha 11 →  B Lužiny;3 296
Praha-Klánovice →  B Rajská zahrada;3 286
Praha 18 →  C Pražského povstání;3 272
Praha 13 →  B Hloubětín;3 269
Praha-Suchdol →  A Náměstí Míru;3 268
Praha 1 →  B Jinonice;3 257
Praha 11 →  B Hůrka;3 243
Praha 21 →  A Strašnická;3 231
Praha 20 →  C Háje;3 222
Praha 3 →  A Depo Hostivař;3 195
Praha 20 →  C Střížkov;3 182
Praha-Velká Chuchle →  B Národní třída;3 124
Praha 7 →  B Luka;3 115
Praha 17 →  A Staroměstská;3 098
Praha-Křeslice →  C I. P. Pavlova;3 091
Praha-Troja →  B Anděl;3 083
Praha 21 →  B Palmovka;3 077
Praha-Slivenec →  B Národní třída;3 044
Praha-Troja →  C Ládví;3 044
Praha 20 →  C Kobylisy;3 039
